Layer,Code,Name,Parent Account,Type,Allow Reconciliation,Active,Pending,Status
Layer 5,34107024,Change of Management/Business Title Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34107025,Account Statement Charges,34107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34108001,Service Charges,34108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34108002,Handling Charges,34108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34108003,Service Charge-Refund Warrant,34108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34108004,Margin A/C Maintenance Income,34108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34109001,Syndication Participation Fee,34109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34109002,Add Confirmation (Management Fee),34109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34109003,Management Fee (Corporate Finance),34109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34110001,Gain on Sale of Fixed Assets,34110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34111001,NPSB Acquirer Income,34111,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34112001,Miscellaneous Earnings,34112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34112002,Miscellaneous Income Retail,34112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34112003,Income from Agent Banking,34112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34112004,Income from Student File,34112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34112006,Income from Foreign National File,34112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34112005,Miscellaneous Income Trade,34112,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34113001,Recovery of Written Off Loans - Corporate,34113,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34113002,Recovery of Written Off Loans - Retail,34113,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34113003,Recovery of Written Off Loans - SME,34113,Income Accounts,,TRUE,FALSE,Approved
Layer 5,34114001,Excess Over Limit (EOL) Charges Others,34114,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41101001,Interest Expenses MTB Probaho,41101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102001,I Expenses MTB Ankur,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102002,I Expenses MTB Ruby,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102003,I Expenses MTB Graduate,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102004,I Expenses MTB Junior,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102005,Interest Expense on MTB Privilege Saving,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102006,Interest Expenses on NRB Savings Account,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102007,I Expenses MTB Senior,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102008,I Expenses on MTB Inspire,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102009,I Expenses MTB Sanchay,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102010,I Expenses on MTB Care,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102011,I Expenses on Regular Savings Deposit,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102012,Interest Expense on MTB REGULAR SAVINGS STAFF,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102013,Interest Expense on MTB Payroll Premium,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102014,Interest Expense on MTB Payroll eSavers,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102015,Interest Expense on MTB Payroll Saver,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102016,Interest Expense on MTB Children Education Deposit Scheme,41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102901,Interest Expense on MTB Inspire (DST),41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102902,Interest Expense on MTB Senior (DST),41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102903,Interest Expense on MTB Ruby (DST),41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102904,Interest Expense on Savings Deposit (DST),41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102905,Interest Expense on MTB Graduate (DST),41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102906,Interest Expense on MTB JUNIOR (DST),41102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41102907,Interest Expense on EID UL FITRE SANCHAY PROKALPA,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102908,Interest Expense on EID UL AZHA SANCHAY PROKALPA,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102909,Interest Expense on DURGA PUJA SANCHAY PROKALPA,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102910,Interest Expense on CHRISTMAS SANCHAY PROKALPA,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102911,Interest Expense on BUDDHA PURNIMA SANCHAY PROKALPA,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102912,Interest Expense on SAVE EVERY DAY DEPOSIT A/C,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102913,Interest Expense on FESTIVAL SANCHAY PROKALPA,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41102914,Interest Expense on UNIQUE SAVING PLAN,41102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,41103001,Interest Expenses on SBResident Foreign Currency USD,41103,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41103002,Interest Expenses on SB Personal Foreign Currency Account USD,41103,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41104001,Interest Expenses on Special Notice Deposits,41104,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41201001,Interest Expenses MTB Buniad,41201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41201002,Interest Expenses NRB Fixed Deposit,41201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41201003,Interest Expenses Term Deposit General,41201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41201004,Interest Expenses Term Deposit Monthly Benefit Plan,41201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41201005,Interest Expense on Best Investment TERM DEPOSIT,41201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41201902,Interest Expense on MTB Quarterly Benefit Plan,41201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202001,Interest Expenses RTD MTB Buniad,41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202002,Interest Expenses Reinvestment Term Deposits General,41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202003,Interest Expenses RTD Double Benefit Scheme,41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202004,Interest Expense on Reinvestment Term Deposit NRB,41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202901,Interest Expense MTB DOUBLE SAVER (DST),41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202902,Interest Expense MTB TRIPLE SAVER PLAN,41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202903,Interest Expense Fixed Deposit (DST),41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41202904,Interest expense on MTB 1.5 Times Benefit Plan,41202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41203001,Interest Expenses on RD Brick-by-Brick,41203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41203002,Interest Expenses on RD MTB Educational Plan,41203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41203003,Interest Expenses on RD Kotipati,41203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41203004,Interest Expenses on RD Millionnaire Plan,41203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41203005,Interest Expenses on RD NRB,41203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41204001,Interest Expenses on NFCD USD,41204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41204002,Interest Expenses on FC FD Ind OBU USD,41204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41204003,Interest Expenses on FC FD Inst OBU USD,41204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41205001,Interest Expense on Bank Deposits -FD <BDT>,41205,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41205002,Interest Expense on Bank Deposits -FD <SND>,41205,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41206001,Interest expense on NBFI Deposits -FD,41206,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41207001,Interest expense on MTB Gift Cheque,41207,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41207002,Interest Expense on Others,41207,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301001,Interest Expenses on Borrowings from LTFF (FSSP),41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301002,Interest Expenses on Borrowing -IPFF Fund USD,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301003,Interest Expenses on Borrowing -IPFF Fund GBP,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301004,Interest Expense on Borrowings from BB-others,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301005,Interest Expense on Borrowings from BB-under prefinance,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301006,Interest Expense on Borrowings from BB-under Refinance,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301007,Interest Expense on Borrowing under EDF from Bangladesh Bank,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41301008,Interest Expenses on Term Borrowings USD,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301009,Interest Expenses on Term Borrowings GBP,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301010,Interest Expenses on Call Borrowing BDT,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301011,Interest Expenses on Term Borrowing BDT,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301012,Interest Expenses on Call Borrowing USD,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301013,Interest Expenses on Call Borrowing GBP,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301014,Intt Expenses on Special Repo,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301015,Intt Expenses on Assured liquidity Support (ALS-Repo),41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301016,Interest Expenses on Short Term Borrowings USD,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301017,Interest Expenses on Short Term Borrowings GBP,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301018,Interest Expenses on Short Term Borrowing BDT,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301019,Interest Expense on Bangladesh Bank Repo,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301020,Interest Expense on Overnight Borrowing,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301021,Interest Expense on Notivce Borrowing BDT,41301,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41301102,Interest Expenses on Borrowing -IPFF Fund USD OBU,41301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41303001,Interest Expense on SME Foundation,41303,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41303002,Interest Expense on Borrowings from NBFI,41303,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41304001,Interest expense on SME Foundation Fund (MTB Youth Line),41304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41304002,Interest Expense on SME Foundation Fund (MTB Gunabati),41304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41401001,Interest Expense on 12 Partially Convertible Bond,41401,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41401002,Interest Expense on MTB 2nd Subordinate Bond,41401,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41401003,Interest Expense on MTB 3rd Subordinate Bond,41401,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,41501001,Interest Expense on Purchase of Treasury Bond,41501,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41501002,Interest Expense on Purchase of Treasury Bill,41501,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41501003,Coupon Interest Expenditure <Repo>,41501,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41501004,Repo Interest Expenditure Account,41501,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,41601001,Interest Paid on MTBL General A/c,41601,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42101001,Basic Salary,42101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42101002,Personal Pay <Basic>,42101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42101003,Salary for Contractual [Kiosk] Staff <Basic Pay>,42101,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102001,House Rent Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102002,Conveyance Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102003,Medical Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102004,Entertainment Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102005,Washing Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102006,Dearness Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102007,Risk Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102008,Evening Banking Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102009,Discomfort Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102010,Technical Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102011,House Maintenance Allowance,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102012,Medical Reimbursement,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102013,Uniform And Other Apparels,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42102014,Utility Charges,42102,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42103001,Ordinary Bonus,42103,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42103002,Incentive Bonus,42103,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42104001,Gratuity,42104,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42105001,Leave Fare Assistance,42105,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42106001,Bank's Contribution to EPF,42106,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42107006,DMD's Remuneration,42107,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42107007,Misc expenses for DST employees,42107,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42108001,Leave Encashment,42108,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42201001,Rent,42201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42201002,VAT on Rent,42201,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42202001,City Corp./Municipality Taxes,42202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42202002,Trade License Fees,42202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42202003,Excise Duty on Bank's own Deposits with other Banks,42202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42202004,MD/DMD's Income Tax,42202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42202005,VAT/Tax on Other Activities,42202,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203001,Insurance for Cash in Transit,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203002,Insurance for Cash in Safe/Counter,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203003,Group Insurance Premium-Life,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203005,Insurance for Bank's Property at Office  Godown  ATM  Kiosk,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203006,Deposit Insurance Premium,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203007,Insurance Premium on Locker Services,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203008,Insurance Premium on Motor Vehicles Executives,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42203009,Insurance Premium on Motor Vehicles Pool,42203,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42204001,Electicity Charges,42204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42204002,Fuel for Generator,42204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42204003,WASA Bill,42204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42204004,Gas Bill,42204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42204005,Fuel for Car Executives,42204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42204006,Fuel for Car Pool,42204,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42205001,Lease Rent <Car>,42205,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42301001,Security/Auxiliary Services,42301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42301002,Security/Auxiliary Services Others,42301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42301003,Monthly Wages of Cleaner,42301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42301004,Cash Carrying / Loading Expenses,42301,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42303001,Service Charge of Building Rented,42303,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42303002,Misc exp. On Office Maintenance,42303,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42303003,Tree Plants Expenses,42303,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42303004,Drinking Water Expenses,42303,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42303005,Material Purchase For Upkeep of Bank,42303,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304001,Taxes (Token  Fitness) & Registration cost Motor Vehicle Pool,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304002,Taxes (Token  Fitness)& Registration cost Motor Vehicle Executives,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304003,CNG Conversion Cost Motor Vehicle Executives,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304004,CNG Conversion Cost Motor Vehicle Pool,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304005,Car Loan Instalment Expenses <Employees>,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304007,Car Allowance <Employee>,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42304006,Car hiring charges <Rent> for MV Pool,42304,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42305001,Entertainment Expenses,42305,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42306001,News Paper & Periodicals,42306,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42307001,Clearing House expenses,42307,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42308001,T.A/D.A (Foreign Travel),42308,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42308002,T.A/D.A (Domestic Travel),42308,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42308003,Conveyance for official purpose,42308,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42308004,Holiday Conveyance,42308,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42309001,Foreign Bank Charges,42309,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42309002,Local Bank other than BB Charges,42309,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42309003,Bangladesh Bank Charges,42309,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42309004,Foreign Bank Charges in USD <for OBU>,42309,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42310001,Local Training Expenses,42310,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42310002,Foreign Training Expenses,42310,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42310003,Daily Allowances (Training),42310,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42310004,Entertainment (Training),42310,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42310005,Venue Rent (Training),42310,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42310006,Honorarium (Training),42310,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42311001,Professional Fees,42311,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42312001,AGM Expenses,42312,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42313001,Subscription,42313,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42313002,Donation,42313,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42314001,Reuter Charges,42314,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42315001,CDBL Charges,42315,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42316002,Fees for Regis. at Joint Stock Comp.,42316,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42316003,All Other Fees,42316,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42317001,Business Development Expenses,42317,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42317002,CSR Activities,42317,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42317003,Branch Opening Expenses,42317,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42318001,Contribution to MTB Foundation (Expenditure),42318,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42319001,Employees Medical Assistance Fund (Expenditure),42319,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42322001,CPV Charge- Payment to Vendor (Retail),42322,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42322002,CPV Charge - Deposit KYC (Retail),42322,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42323001,Site Maintenance & Support Service,42323,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42324001,Connectivity Charge,42324,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42325011,NID Verification Charge,42325,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42326001,Loss on sale of Fixed Assets,42326,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42327001,Misc Expenses not classified elsewhere,42327,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42327002,POS Intercharge Reimbursement Fee Paid for,42327,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42327004,bKash Commission,42327,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42328061,Amortization Loss on HFT Securities T Bill,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328062,Revaluation Loss on HFT Securities Treasury Bill,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328063,Revaluation Loss on HFT Securities Treasury Bond,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328064,Amortization Loss on HTM Securities Treasury Bond,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328065,Loss on Sale of Treasury Bond,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328066,Loss from Repo (Treasury Bond),42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328067,Loss on Sale of Treasury Bill,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328068,Loss from Repo (Treasury Bill),42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42328161,Loss for Exchange,42328,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42329001,UPI Charges,42329,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42329051,Card Transaction Charges,42329,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42329054,Transaction Charge - NPSB,42329,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42329056,Exchange Loss - cards,42329,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42329055,Operational Loss - Cards,42329,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42330001,Operational Loss,42330,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42331001,Penalty of CRR/ SLR,42331,Tresury Expenditure,,TRUE,FALSE,Approved
Layer 5,42332021,ATM Intercharge Reimbursement Fee Paid for,42332,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42333071,Agent Banking Float Sharing Commission,42333,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42334001,CRR Cost <for PB>,42334,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42335001,Auditor's Fees,42335,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42336001,Agency Commission on Student File,42336,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42337001,Other Fees & Commission USD <OBU>,42337,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42401001,Depreciation on Building,42401,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42402001,Depreciation on Fixture,42402,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42402002,Depreciation on Furniture,42402,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42403001,Depreciation on Electrical Equipments,42403,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42403002,Depreciation on Other Office Equipments,42403,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42404001,Depreciation on Computers & Peripherals,42404,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42405001,Depreciation on Motor Cars,42405,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42405002,Depreciation on Motor Cycles,42405,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42406001,Depreciation on Intangible Assets,42406,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409001,Repairs & Maintenance on Building,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409101,Repairs & Maintenance on Fixture,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409102,Repairs & Maintenance on Furniture,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409301,Repairs & Maintenance on Electrical Equipments,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409302,Repairs & Maintenance on Other Office Equipments,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409401,Repairs & Maintenance on Computers & Peripherals,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409501,Repairs & Maintenance on Motor Cars,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409502,Repairs & Maintenance on Motor Cycles,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42409601,Software Maintenance,42409,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42501001,Postage,42501,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42501002,Postage/Courier Service Charges,42501,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42502001,Telephone Expenses,42502,Expenditure Accounts,,TRUE,FALSE,Approved
Layer 5,42502002,Fax/E-Mail,42502,Expenditure Accounts,,TRUE,FALSE,Approved
